          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             7             8             9             V             J           MuN
  5.230100E-05  1.000000E-09  2.271788E+01  1.000000E+00  1.834734E+19  1.289125E+04  1.000000E+00  3.481083E+03  3.848671E+00  3.821032E-04  7.741612E+08  3.113019E-04  1.849282E+06  8.567145E-04  9.306322E-02  7.095603E+08  7.020648E+07  9.385018E+04  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  5.240100E-05  1.000000E-09  2.351557E+01  1.000000E+00  1.834734E+19  1.289768E+04  1.000000E+00  3.487873E+03  3.858058E+00  3.828320E-04  8.279053E+08  3.124992E-04  2.355638E+06  8.613227E-04  9.315614E-02  7.099144E+08  7.032458E+07  9.389702E+04  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  5.250100E-05  1.000000E-09  2.429005E+01  1.000000E+00  1.834734E+19  1.290921E+04  1.000000E+00  3.494676E+03  3.867452E+00  3.835610E-04  8.803580E+08  3.137564E-04  2.930090E+06  8.660095E-04  9.332270E-02  7.105488E+08  7.043537E+07  9.398093E+04  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  5.260100E-05  1.000000E-09  2.504056E+01  1.000000E+00  1.834734E+19  1.292578E+04  1.000000E+00  3.501491E+03  3.876856E+00  3.842902E-04  9.334813E+08  3.151129E-04  3.594321E+06  8.709381E-04  9.356241E-02  7.114608E+08  7.054335E+07  9.410155E+04  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  5.270100E-05  1.000000E-09  2.576636E+01  1.000000E+00  1.834734E+19  1.294732E+04  1.000000E+00  3.508318E+03  3.886274E+00  3.850196E-04  9.843306E+08  3.165306E-04  4.310154E+06  8.759641E-04  9.387447E-02  7.126463E+08  7.064412E+07  9.425835E+04  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  5.280100E-05  1.000000E-09  2.646673E+01  1.000000E+00  1.834734E+19  1.297374E+04  1.000000E+00  3.515157E+03  3.895709E+00  3.857493E-04  1.036127E+09  3.180517E-04  5.125895E+06  8.812476E-04  9.425805E-02  7.141007E+08  7.074284E+07  9.445073E+04  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  5.290100E-05  1.000000E-09  2.714098E+01  1.000000E+00  1.834734E+19  1.300495E+04  1.000000E+00  3.522008E+03  3.905165E+00  3.864793E-04  1.085824E+09  3.196339E-04  5.994004E+06  8.866302E-04  9.471207E-02  7.158185E+08  7.083480E+07  9.467793E+04  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  5.300100E-05  1.000000E-09  2.778844E+01  1.000000E+00  1.834734E+19  1.304080E+04  1.000000E+00  3.528870E+03  3.914645E+00  3.872097E-04  1.135263E+09  3.213124E-04  6.939399E+06  8.922593E-04  9.523504E-02  7.177921E+08  7.092422E+07  9.493896E+04  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  5.310100E-05  1.000000E-09  2.840848E+01  1.000000E+00  1.834734E+19  1.308116E+04  1.000000E+00  3.535744E+03  3.924154E+00  3.879403E-04  1.182837E+09  3.230583E-04  7.934109E+06  8.980222E-04  9.582544E-02  7.200135E+08  7.100822E+07  9.523278E+04  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  5.320100E-05  1.000000E-09  2.900049E+01  1.000000E+00  1.834734E+19  1.312588E+04  1.000000E+00  3.542629E+03  3.933693E+00  3.886714E-04  1.229527E+09  3.248818E-04  8.990277E+06  9.039603E-04  9.648170E-02  7.224749E+08  7.108840E+07  9.555833E+04  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  5.330100E-05  1.000000E-09  2.956387E+01  1.000000E+00  1.834734E+19  1.317480E+04  1.000000E+00  3.549524E+03  3.943266E+00  3.894029E-04  1.273769E+09  3.267591E-04  1.005960E+07  9.099837E-04  9.720222E-02  7.251676E+08  7.116247E+07  9.591448E+04  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  5.340100E-05  1.000000E-09  3.009808E+01  1.000000E+00  1.834734E+19  1.322774E+04  1.000000E+00  3.556430E+03  3.952877E+00  3.901347E-04  1.316637E+09  3.287088E-04  1.116496E+07  9.161765E-04  9.798499E-02  7.280816E+08  7.123292E+07  9.629990E+04  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  5.350100E-05  1.000000E-09  3.060259E+01  1.000000E+00  1.834734E+19  1.328450E+04  1.000000E+00  3.563346E+03  3.962527E+00  3.908669E-04  1.355943E+09  3.306964E-04  1.224436E+07  9.224077E-04  9.882771E-02  7.312058E+08  7.129648E+07  9.671313E+04  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  5.360100E-05  1.000000E-09  3.107689E+01  1.000000E+00  1.834734E+19  1.334488E+04  1.000000E+00  3.570272E+03  3.972220E+00  3.915996E-04  1.396367E+09  3.327855E-04  1.342000E+07  9.289355E-04  9.972802E-02  7.345288E+08  7.136073E+07  9.715265E+04  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  5.370100E-05  1.000000E-09  3.152053E+01  1.000000E+00  1.834734E+19  1.340864E+04  1.000000E+00  3.577207E+03  3.981959E+00  3.923327E-04  1.432295E+09  3.348890E-04  1.451619E+07  9.354193E-04  1.006833E-01  7.380383E+08  7.141677E+07  9.761683E+04  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  5.380100E-05  1.000000E-09  3.193306E+01  1.000000E+00  1.834734E+19  1.347555E+04  1.000000E+00  3.584151E+03  3.991745E+00  3.930661E-04  1.466697E+09  3.370472E-04  1.561307E+07  9.420271E-04  1.016906E-01  7.417213E+08  7.146966E+07  9.810397E+04  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  5.390100E-05  1.000000E-09  3.231407E+01  1.000000E+00  1.834734E+19  1.354538E+04  1.000000E+00  3.591103E+03  4.001580E+00  3.938000E-04  1.498876E+09  3.392428E-04  1.667774E+07  9.486936E-04  1.027473E-01  7.455651E+08  7.151821E+07  9.861236E+04  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  5.400100E-05  1.000000E-09  3.266320E+01  1.000000E+00  1.834734E+19  1.361789E+04  1.000000E+00  3.598064E+03  4.011468E+00  3.945342E-04  1.529208E+09  3.414791E-04  1.771678E+07  9.554422E-04  1.038504E-01  7.495563E+08  7.156342E+07  9.914026E+04  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  5.410100E-05  1.000000E-09  3.298009E+01  1.000000E+00  1.834734E+19  1.369283E+04  1.000000E+00  3.605031E+03  4.021409E+00  3.952689E-04  1.554528E+09  3.437072E-04  1.861981E+07  9.620869E-04  1.049964E-01  7.536807E+08  7.160077E+07  9.968578E+04  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  5.420100E-05  1.000000E-09  3.326443E+01  1.000000E+00  1.834734E+19  1.376992E+04  1.000000E+00  3.612006E+03  4.031405E+00  3.960038E-04  1.580127E+09  3.459941E-04  1.955714E+07  9.689018E-04  1.061820E-01  7.579240E+08  7.163819E+07  1.002470E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  5.430100E-05  1.000000E-09  3.351595E+01  1.000000E+00  1.834734E+19  1.384888E+04  1.000000E+00  3.618986E+03  4.041459E+00  3.967391E-04  1.600113E+09  3.482525E-04  2.030736E+07  9.755482E-04  1.074032E-01  7.622702E+08  7.166718E+07  1.008219E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  5.440100E-05  1.000000E-09  3.373439E+01  1.000000E+00  1.834734E+19  1.392944E+04  1.000000E+00  3.625972E+03  4.051570E+00  3.974746E-04  1.620491E+09  3.505578E-04  2.108909E+07  9.823337E-04  1.086565E-01  7.667046E+08  7.169654E+07  1.014084E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  5.450100E-05  1.000000E-09  3.391953E+01  1.000000E+00  1.834734E+19  1.401131E+04  1.000000E+00  3.632962E+03  4.061741E+00  3.982104E-04  1.635153E+09  3.528187E-04  2.166184E+07  9.889048E-04  1.099374E-01  7.712106E+08  7.171752E+07  1.020044E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  5.460100E-05  1.000000E-09  3.407121E+01  1.000000E+00  1.834734E+19  1.409420E+04  1.000000E+00  3.639957E+03  4.071971E+00  3.989465E-04  1.649897E+09  3.551080E-04  2.224671E+07  9.955579E-04  1.112421E-01  7.757733E+08  7.173849E+07  1.026079E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  5.470100E-05  1.000000E-09  3.418926E+01  1.000000E+00  1.834734E+19  1.417781E+04  1.000000E+00  3.646954E+03  4.082263E+00  3.996827E-04  1.658833E+09  3.573369E-04  2.260557E+07  1.001950E-03  1.125657E-01  7.803750E+08  7.175114E+07  1.032165E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  5.480100E-05  1.000000E-09  3.427356E+01  1.000000E+00  1.834734E+19  1.426186E+04  1.000000E+00  3.653954E+03  4.092615E+00  4.004190E-04  1.667791E+09  3.595784E-04  2.296860E+07  1.008379E-03  1.139043E-01  7.850013E+08  7.176378E+07  1.038284E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  5.490100E-05  1.000000E-09  3.432405E+01  1.000000E+00  1.834734E+19  1.434602E+04  1.000000E+00  3.660956E+03  4.103028E+00  4.011554E-04  1.670786E+09  3.617416E-04  2.309073E+07  1.014494E-03  1.152526E-01  7.896335E+08  7.176800E+07  1.044411E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  5.500100E-05  1.000000E-09  3.434066E+01  1.000000E+00  1.834734E+19  1.443007E+04  1.000000E+00  3.667959E+03  4.113503E+00  4.018919E-04  1.673781E+09  3.639025E-04  2.321321E+07  1.020603E-03  1.166070E-01  7.942598E+08  7.177221E+07  1.050530E+05  7.280146E+00  6.250000E+01  4.047096E-11  9.381709E+21
  5.510100E-05  1.000000E-09  3.432338E+01  1.000000E+00  1.834734E+19  1.451365E+04  1.000000E+00  3.674961E+03  4.124039E+00  4.026284E-04  1.670786E+09  3.659686E-04  2.309073E+07  1.026349E-03  1.179618E-01  7.988606E+08  7.176800E+07  1.056615E+05  7.280146E+00  6.250000E+01  4.043689E-11  9.383151E+21
  5.520100E-05  1.000000E-09  3.427223E+01  1.000000E+00  1.834734E+19  1.459642E+04  1.000000E+00  3.681963E+03  4.134635E+00  4.033648E-04  1.667791E+09  3.680137E-04  2.296860E+07  1.032035E-03  1.193111E-01  8.034165E+08  7.176378E+07  1.062641E+05  7.280146E+00  6.250000E+01  4.040278E-11  9.384595E+21
  5.530100E-05  1.000000E-09  3.418725E+01  1.000000E+00  1.834734E+19  1.467817E+04  1.000000E+00  3.688963E+03  4.145291E+00  4.041011E-04  1.658833E+09  3.699479E-04  2.260557E+07  1.037311E-03  1.206512E-01  8.079157E+08  7.175114E+07  1.068592E+05  7.280146E+00  6.250000E+01  4.030061E-11  9.388923E+21
  5.540100E-05  1.000000E-09  3.406854E+01  1.000000E+00  1.834734E+19  1.475855E+04  1.000000E+00  3.695960E+03  4.156007E+00  4.048373E-04  1.649897E+09  3.718465E-04  2.224671E+07  1.042485E-03  1.219764E-01  8.123405E+08  7.173849E+07  1.074444E+05  7.280146E+00  6.250000E+01  4.019842E-11  9.393253E+21
  5.550100E-05  1.000000E-09  3.391620E+01  1.000000E+00  1.834734E+19  1.483733E+04  1.000000E+00  3.702955E+03  4.166780E+00  4.055733E-04  1.635153E+09  3.736188E-04  2.166184E+07  1.047205E-03  1.232820E-01  8.166765E+08  7.171752E+07  1.080179E+05  7.280146E+00  6.250000E+01  4.002922E-11  9.400428E+21
  5.560100E-05  1.000000E-09  3.373039E+01  1.000000E+00  1.834734E+19  1.491419E+04  1.000000E+00  3.709945E+03  4.177610E+00  4.063091E-04  1.620491E+09  3.753406E-04  2.108909E+07  1.051780E-03  1.245626E-01  8.209072E+08  7.169654E+07  1.085775E+05  7.280146E+00  6.250000E+01  3.986023E-11  9.407600E+21
  5.570100E-05  1.000000E-09  3.351130E+01  1.000000E+00  1.834734E+19  1.498889E+04  1.000000E+00  3.716931E+03  4.188495E+00  4.070447E-04  1.600113E+09  3.769199E-04  2.030736E+07  1.055853E-03  1.258134E-01  8.250187E+08  7.166718E+07  1.091213E+05  7.280146E+00  6.250000E+01  3.962410E-11  9.417623E+21
  5.580100E-05  1.000000E-09  3.325913E+01  1.000000E+00  1.834734E+19  1.506114E+04  1.000000E+00  3.723911E+03  4.199433E+00  4.077799E-04  1.580127E+09  3.784384E-04  1.955714E+07  1.059757E-03  1.270292E-01  8.289954E+08  7.163819E+07  1.096473E+05  7.280146E+00  6.250000E+01  3.939111E-11  9.427490E+21
  5.590100E-05  1.000000E-09  3.297415E+01  1.000000E+00  1.834734E+19  1.513069E+04  1.000000E+00  3.730885E+03  4.210424E+00  4.085149E-04  1.554528E+09  3.797995E-04  1.861981E+07  1.063114E-03  1.282052E-01  8.328238E+08  7.160077E+07  1.101537E+05  7.280146E+00  6.250000E+01  3.909058E-11  9.440196E+21
  5.600100E-05  1.000000E-09  3.265662E+01  1.000000E+00  1.834734E+19  1.519730E+04  1.000000E+00  3.737853E+03  4.221464E+00  4.092495E-04  1.529208E+09  3.810838E-04  1.771678E+07  1.066254E-03  1.293364E-01  8.364897E+08  7.156342E+07  1.106385E+05  7.280146E+00  6.250000E+01  3.879094E-11  9.452848E+21
  5.610100E-05  1.000000E-09  3.230686E+01  1.000000E+00  1.834734E+19  1.526071E+04  1.000000E+00  3.744813E+03  4.232551E+00  4.099838E-04  1.498876E+09  3.822029E-04  1.667774E+07  1.068832E-03  1.304179E-01  8.399800E+08  7.151821E+07  1.111002E+05  7.280146E+00  6.250000E+01  3.842924E-11  9.468238E+21
  5.620100E-05  1.000000E-09  3.192522E+01  1.000000E+00  1.834734E+19  1.532071E+04  1.000000E+00  3.751766E+03  4.243683E+00  4.107176E-04  1.466697E+09  3.831978E-04  1.561307E+07  1.071015E-03  1.314455E-01  8.432826E+08  7.146966E+07  1.115370E+05  7.280146E+00  6.250000E+01  3.804254E-11  9.485223E+21
  5.630100E-05  1.000000E-09  3.151207E+01  1.000000E+00  1.834734E+19  1.537709E+04  1.000000E+00  3.758710E+03  4.254857E+00  4.114511E-04  1.432295E+09  3.840522E-04  1.451619E+07  1.072743E-03  1.324147E-01  8.463858E+08  7.141677E+07  1.119474E+05  7.280146E+00  6.250000E+01  3.762658E-11  9.504733E+21
  5.640100E-05  1.000000E-09  3.106782E+01  1.000000E+00  1.834734E+19  1.542965E+04  1.000000E+00  3.765645E+03  4.266071E+00  4.121841E-04  1.396367E+09  3.847742E-04  1.342000E+07  1.074057E-03  1.333216E-01  8.492792E+08  7.136073E+07  1.123301E+05  7.280146E+00  6.250000E+01  3.718681E-11  9.525372E+21
  5.650100E-05  1.000000E-09  3.059292E+01  1.000000E+00  1.834734E+19  1.547821E+04  1.000000E+00  3.772570E+03  4.277322E+00  4.129168E-04  1.355943E+09  3.853051E-04  1.224436E+07  1.074727E-03  1.341619E-01  8.519516E+08  7.129648E+07  1.126836E+05  7.280146E+00  6.250000E+01  3.668478E-11  9.548776E+21
  5.660100E-05  1.000000E-09  3.008782E+01  1.000000E+00  1.834734E+19  1.552257E+04  1.000000E+00  3.779486E+03  4.288607E+00  4.136490E-04  1.316637E+09  3.857352E-04  1.116496E+07  1.075120E-03  1.349322E-01  8.543936E+08  7.123292E+07  1.130066E+05  7.280146E+00  6.250000E+01  3.618953E-11  9.571857E+21
  5.670100E-05  1.000000E-09  2.955303E+01  1.000000E+00  1.834734E+19  1.556258E+04  1.000000E+00  3.786392E+03  4.299923E+00  4.143809E-04  1.273769E+09  3.859804E-04  1.005960E+07  1.074908E-03  1.356286E-01  8.565957E+08  7.116247E+07  1.132979E+05  7.280146E+00  6.250000E+01  3.564121E-11  9.597420E+21
  5.680100E-05  1.000000E-09  2.898907E+01  1.000000E+00  1.834734E+19  1.559808E+04  1.000000E+00  3.793287E+03  4.311266E+00  4.151123E-04  1.229527E+09  3.860718E-04  8.990277E+06  1.074217E-03  1.362480E-01  8.585495E+08  7.108840E+07  1.135563E+05  7.280146E+00  6.250000E+01  3.506557E-11  9.624188E+21
  5.690100E-05  1.000000E-09  2.839651E+01  1.000000E+00  1.834734E+19  1.562893E+04  1.000000E+00  3.800172E+03  4.322633E+00  4.158434E-04  1.182837E+09  3.859790E-04  7.934109E+06  1.072926E-03  1.367875E-01  8.602475E+08  7.100822E+07  1.137809E+05  7.280146E+00  6.250000E+01  3.444828E-11  9.653990E+21
  5.700100E-05  1.000000E-09  2.777592E+01  1.000000E+00  1.834734E+19  1.565503E+04  1.000000E+00  3.807045E+03  4.334021E+00  4.165741E-04  1.135263E+09  3.857243E-04  6.939399E+06  1.071126E-03  1.372448E-01  8.616843E+08  7.092422E+07  1.139709E+05  7.280146E+00  6.250000E+01  3.380892E-11  9.686507E+21
  5.710100E-05  1.000000E-09  2.712792E+01  1.000000E+00  1.834734E+19  1.567629E+04  1.000000E+00  3.813908E+03  4.345426E+00  4.173044E-04  1.085824E+09  3.852898E-04  5.994004E+06  1.068752E-03  1.376178E-01  8.628544E+08  7.083480E+07  1.141257E+05  7.280146E+00  6.250000E+01  3.313007E-11  9.721118E+21
  5.720100E-05  1.000000E-09  2.645314E+01  1.000000E+00  1.834734E+19  1.569261E+04  1.000000E+00  3.820758E+03  4.356845E+00  4.180344E-04  1.036127E+09  3.847049E-04  5.125895E+06  1.065928E-03  1.379045E-01  8.637527E+08  7.074284E+07  1.142445E+05  7.280146E+00  6.250000E+01  3.243139E-11  9.756469E+21
  5.730100E-05  1.000000E-09  2.575227E+01  1.000000E+00  1.834734E+19  1.570391E+04  1.000000E+00  3.827597E+03  4.368273E+00  4.187641E-04  9.843306E+08  3.839226E-04  4.310154E+06  1.062464E-03  1.381031E-01  8.643746E+08  7.064412E+07  1.143267E+05  7.280146E+00  6.250000E+01  3.168398E-11  9.793756E+21
  5.740100E-05  1.000000E-09  2.502597E+01  1.000000E+00  1.834734E+19  1.571014E+04  1.000000E+00  3.834424E+03  4.379709E+00  4.194935E-04  9.334813E+08  3.829920E-04  3.594321E+06  1.058549E-03  1.382128E-01  8.647179E+08  7.054335E+07  1.143721E+05  7.280146E+00  6.250000E+01  3.093373E-11  9.833719E+21
  5.750100E-05  1.000000E-09  2.427498E+01  1.000000E+00  1.834734E+19  1.571128E+04  1.000000E+00  3.841239E+03  4.391147E+00  4.202227E-04  8.803580E+08  3.818604E-04  2.930090E+06  1.053986E-03  1.382329E-01  8.647807E+08  7.043537E+07  1.143804E+05  7.280146E+00  6.250000E+01  3.012691E-11  9.876442E+21
  5.760100E-05  1.000000E-09  2.350004E+01  1.000000E+00  1.834734E+19  1.570731E+04  1.000000E+00  3.848042E+03  4.402583E+00  4.209517E-04  8.279053E+08  3.805739E-04  2.355638E+06  1.048953E-03  1.381630E-01  8.645619E+08  7.032458E+07  1.143515E+05  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  5.770100E-05  1.000000E-09  2.270190E+01  1.000000E+00  1.834734E+19  1.569823E+04  1.000000E+00  3.854832E+03  4.414016E+00  4.216804E-04  7.741612E+08  3.790857E-04  1.849282E+06  1.043258E-03  1.380033E-01  8.640620E+08  7.020648E+07  1.142854E+05  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  5.780100E-05  1.000000E-09  2.188136E+01  1.000000E+00  1.834734E+19  1.568405E+04  1.000000E+00  3.861610E+03  4.425439E+00  4.224090E-04  7.202628E+08  3.774262E-04  1.418123E+06  1.037031E-03  1.377541E-01  8.632816E+08  7.008363E+07  1.141822E+05  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  5.790100E-05  1.000000E-09  2.103922E+01  1.000000E+00  1.834734E+19  1.566481E+04  1.000000E+00  3.868375E+03  4.436851E+00  4.231375E-04  6.676401E+08  3.756213E-04  1.066632E+06  1.030369E-03  1.374164E-01  8.622227E+08  6.995834E+07  1.140421E+05  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  5.800100E-05  1.000000E-09  2.017632E+01  1.000000E+00  1.834734E+19  1.564058E+04  1.000000E+00  3.875126E+03  4.448247E+00  4.238659E-04  6.149276E+08  3.736354E-04  7.773161E+05  1.023123E-03  1.369915E-01  8.608887E+08  6.982701E+07  1.138657E+05  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  5.810100E-05  1.000000E-09  1.929351E+01  1.000000E+00  1.834734E+19  1.561142E+04  1.000000E+00  3.881865E+03  4.459623E+00  4.245941E-04  5.621652E+08  3.714671E-04  5.464343E+05  1.015290E-03  1.364811E-01  8.592837E+08  6.968913E+07  1.136534E+05  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  5.820100E-05  1.000000E-09  1.839166E+01  1.000000E+00  1.834734E+19  1.557743E+04  1.000000E+00  3.888589E+03  4.470976E+00  4.253223E-04  5.117957E+08  3.691792E-04  3.738135E+05  1.007112E-03  1.358875E-01  8.574128E+08  6.955031E+07  1.134059E+05  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  5.830100E-05  1.000000E-09  1.747165E+01  1.000000E+00  1.834734E+19  1.553872E+04  1.000000E+00  3.895300E+03  4.482303E+00  4.260504E-04  4.608930E+08  3.666881E-04  2.421564E+05  9.982513E-04  1.352130E-01  8.552824E+08  6.940222E+07  1.131242E+05  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  5.840100E-05  1.000000E-09  1.653441E+01  1.000000E+00  1.834734E+19  1.549543E+04  1.000000E+00  3.901996E+03  4.493600E+00  4.267785E-04  4.116713E+08  3.640584E-04  1.494996E+05  9.889633E-04  1.344607E-01  8.528997E+08  6.925045E+07  1.128090E+05  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  5.850100E-05  1.000000E-09  1.558085E+01  1.000000E+00  1.834734E+19  1.544771E+04  1.000000E+00  3.908678E+03  4.504864E+00  4.275065E-04  3.644189E+08  3.612857E-04  8.724874E+04  9.792101E-04  1.336338E-01  8.502731E+08  6.909423E+07  1.124616E+05  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  5.860100E-05  1.000000E-09  1.461191E+01  1.000000E+00  1.834734E+19  1.539573E+04  1.000000E+00  3.915345E+03  4.516091E+00  4.282346E-04  3.182515E+08  3.583572E-04  4.708399E+04  9.689469E-04  1.327360E-01  8.474122E+08  6.893158E+07  1.120832E+05  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  5.870100E-05  1.000000E-09  1.362855E+01  1.000000E+00  1.834734E+19  1.533970E+04  1.000000E+00  3.921996E+03  4.527279E+00  4.289626E-04  2.740164E+08  3.552708E-04  2.322421E+04  9.581379E-04  1.317715E-01  8.443277E+08  6.876194E+07  1.116752E+05  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  5.880100E-05  1.000000E-09  1.263174E+01  1.000000E+00  1.834734E+19  1.527980E+04  1.000000E+00  3.928631E+03  4.538425E+00  4.296906E-04  2.318293E+08  3.520347E-04  1.023768E+04  9.468030E-04  1.307445E-01  8.410310E+08  6.858533E+07  1.112392E+05  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  5.890100E-05  1.000000E-09  1.162247E+01  1.000000E+00  1.834734E+19  1.521629E+04  1.000000E+00  3.935249E+03  4.549526E+00  4.304186E-04  1.918983E+08  3.486497E-04  3.913658E+03  9.349325E-04  1.296598E-01  8.375351E+08  6.840114E+07  1.107768E+05  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  5.900100E-05  1.000000E-09  1.060172E+01  1.000000E+00  1.834734E+19  1.514941E+04  1.000000E+00  3.941849E+03  4.560580E+00  4.311467E-04  1.545642E+08  3.450658E-04  1.244552E+03  9.222609E-04  1.285225E-01  8.338538E+08  6.820424E+07  1.102899E+05  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
